run_index,sort_order,timestamp,elapsed_time[s],peak_mem_MB,CSLOW_MODE,Allow_BRAM,UseDSP48s,NUM_TERMS,NUM_COPIES,PAR_MODE,repl_index,Slices,Slice-FF,4-LUT,Bonded I/O,DSP48,BRAMs,Syn_minorClk_T,Syn_majorClk_T,Par_minorClk_T,Par_majorClk_T,Syn_minorClk_Freq,Syn_majorClk_Freq,Par_minorClk_Freq,Par_majorClk_Freq,Syn_selClk_T,Par_selClk_T,Syn_selClk_Freq,Par_selClk_Freq,Stream_Freq,Total_Throughput
1333,2414,Sun Feb  9 01:02:05 2014,371.5958490371704,971.0,MANPIPE,NO,No,20,12,VIRT,4,4662,1478,7371,74,29,0,2.0811e-08,5.434000000000001e-09,2.8157000000000002e-08,6.733e-09,48051511.22002787,184026499.81597346,35515147.21028519,148522204.0695084,2.0811e-08,2.8157000000000002e-08,48051511.22002787,35515147.21028519,2959595.600857099,35515147.21028519
1334,2424,Sun Feb  9 01:04:20 2014,356.8437259197235,968.0,MANPIPE,NO,No,20,14,VIRT,4,4661,1937,7185,74,30,0,1.8167000000000003e-08,5.726e-09,2.5143000000000002e-08,6.073000000000001e-09,55044861.56217316,174641983.93293747,39772501.29260629,164663263.62588504,1.8167000000000003e-08,2.5143000000000002e-08,55044861.56217316,39772501.29260629,2840892.9494718774,39772501.29260629
1335,2434,Sun Feb  9 01:08:20 2014,356.62284898757935,964.0,MANPIPE,NO,No,20,16,VIRT,4,4414,2151,6819,74,31,0,1.8406e-08,6.021000000000001e-09,2.5409e-08,7.696e-09,54330109.74682169,166085367.87908983,39356133.65342989,129937629.93762994,1.8406e-08,2.5409e-08,54330109.74682169,39356133.65342989,2459758.353339368,39356133.65342989
1325,2334,Sun Feb  9 00:36:20 2014,2276.0651819705963,2283.0,MANPIPE,NO,No,20,4,REPL,4,33296,342,65565,73,0,0,,2.3351900000000001e-07,,3.29397e-07,,4282306.793023266,,3035850.3568642093,2.3351900000000001e-07,3.29397e-07,4282306.793023266,3035850.3568642093,3035850.3568642093,12143401.427456837
1336,2444,Sun Feb  9 01:10:20 2014,326.2713038921356,957.0,MANPIPE,NO,No,20,20,VIRT,4,4608,2826,6194,74,33,0,1.5167e-08,6.559e-09,2.0455e-08,5.9370000000000005e-09,65932616.8655634,152462265.58926666,48887802.49327793,168435236.65150747,1.5167e-08,2.0455e-08,65932616.8655634,48887802.49327793,2444390.1246638964,48887802.49327793
1337,2454,Sun Feb  9 01:11:05 2014,358.85167503356934,966.0,MANPIPE,NO,No,20,24,VIRT,4,4792,3111,6508,74,33,0,1.1976000000000001e-08,6.8540000000000005e-09,1.9469000000000004e-08,5.8400000000000005e-09,83500334.001336,145900204.26028594,51363706.40505418,171232876.71232876,1.1976000000000001e-08,1.9469000000000004e-08,83500334.001336,51363706.40505418,2140154.4335439242,51363706.40505418
1338,2464,Sun Feb  9 01:14:20 2014,351.4078860282898,967.0,MANPIPE,NO,No,20,28,VIRT,4,4708,3678,6325,74,34,0,1.1671e-08,7.409e-09,1.6303e-08,5.72e-09,85682460.80027418,134970981.2390336,61338403.97472858,174825174.8251748,1.1671e-08,1.6303e-08,85682460.80027418,61338403.97472858,2190657.2848117347,61338403.97472858
1339,2474,Sun Feb  9 01:15:50 2014,392.3893530368805,969.0,MANPIPE,NO,No,20,32,VIRT,4,5377,3761,6107,74,35,0,1.0313000000000001e-08,6.002e-09,1.5389e-08,7.873e-09,96964995.63657519,166611129.62345886,64981480.278120734,127016385.11367966,1.0313000000000001e-08,1.5389e-08,96964995.63657519,64981480.278120734,2030671.258691273,64981480.278120734
1340,2484,Sun Feb  9 01:17:20 2014,368.91185212135315,977.0,MANPIPE,NO,No,20,36,VIRT,4,5887,4084,6354,74,35,0,1.0577000000000001e-08,5.965e-09,1.4907000000000002e-08,7.3070000000000005e-09,94544766.94714947,167644593.46186087,67082578.65432346,136855070.48036128,1.0577000000000001e-08,1.4907000000000002e-08,94544766.94714947,67082578.65432346,1863404.962620096,67082578.65432346
1341,2494,Sun Feb  9 01:18:35 2014,687.6490890979767,1250.0,MANPIPE,NO,No,24,1,VIRT,4,10249,107,20103,58,0,0,2.81873e-07,3.3060000000000004e-09,3.8733300000000004e-07,2.997e-09,3547697.0124843456,302480338.7779794,2581757.815626347,333667000.33366704,2.81873e-07,3.8733300000000004e-07,3547697.0124843456,2581757.815626347,2581757.815626347,2581757.815626347
1342,2504,Sun Feb  9 01:22:38 2014,719.8155539035797,1247.0,MANPIPE,NO,No,24,1,REPL,4,10250,90,20102,57,0,0,,2.8207000000000004e-07,,3.9234500000000006e-07,,3545219.271811961,,2548777.224126725,2.8207000000000004e-07,3.9234500000000006e-07,3545219.271811961,2548777.224126725,2548777.224126725,2548777.224126725
1327,2354,Sun Feb  9 00:40:35 2014,3402.6330618858337,2676.0,MANPIPE,NO,No,20,5,REPL,4,41598,440,81959,73,0,0,,2.33742e-07,,3.2028300000000004e-07,,4278221.286717834,,3122238.770087703,2.33742e-07,3.2028300000000004e-07,4278221.286717834,3122238.770087703,3122238.770087703,15611193.850438517
1343,2514,Sun Feb  9 01:23:35 2014,894.5336809158325,1245.0,MANPIPE,NO,No,24,2,VIRT,4,11274,544,21470,74,0,0,1.43916e-07,3.969e-09,1.99338e-07,3.6780000000000003e-09,6948497.734789738,251952632.90501386,5016604.962425629,271886895.0516585,1.43916e-07,1.99338e-07,6948497.734789738,5016604.962425629,2508302.4812128143,5016604.962425629
1347,2554,Sun Feb  9 01:38:35 2014,713.263720035553,1156.0,MANPIPE,NO,No,24,4,VIRT,4,9493,723,17526,74,12,0,7.319100000000001e-08,4.313e-09,1.01863e-07,3.903e-09,13662882.048339276,231857175.97959656,9817107.291165585,256213169.35690492,7.319100000000001e-08,1.01863e-07,13662882.048339276,9817107.291165585,2454276.822791396,9817107.291165585
1345,2534,Sun Feb  9 01:34:50 2014,955.0441339015961,1244.0,MANPIPE,NO,No,24,3,VIRT,4,11891,745,22024,74,0,0,9.849800000000001e-08,4.154e-09,1.35493e-07,4.8720000000000005e-09,10152490.405896565,240731824.74723157,7380455.078860162,205254515.59934315,9.849800000000001e-08,1.35493e-07,10152490.405896565,7380455.078860162,2460151.6929533873,7380455.078860162
1344,2524,Sun Feb  9 01:30:05 2014,1273.5845308303833,1704.0,MANPIPE,NO,No,24,2,REPL,4,20489,173,40192,73,0,0,,2.8205900000000005e-07,,4.03877e-07,,3545357.5315802717,,2476001.3568487433,2.8205900000000005e-07,4.03877e-07,3545357.5315802717,2476001.3568487433,2476001.3568487433,4952002.713697487
1349,2574,Sun Feb  9 01:50:50 2014,582.9632179737091,1105.0,MANPIPE,NO,No,24,5,VIRT,4,8223,671,14894,74,19,0,5.7501e-08,4.51e-09,8.150000000000001e-08,6.13e-09,17391001.895619206,221729490.02217293,12269938.650306746,163132137.0309951,5.7501e-08,8.150000000000001e-08,17391001.895619206,12269938.650306746,2453987.7300613495,12269938.650306746
1350,2584,Sun Feb  9 01:53:35 2014,521.771311044693,1082.0,MANPIPE,NO,No,24,6,VIRT,4,7539,928,13483,74,23,0,4.908100000000001e-08,4.6020000000000004e-09,7.3497e-08,6.389000000000001e-09,20374482.997493934,217296827.46631896,13605997.523708452,156519017.06057283,4.908100000000001e-08,7.3497e-08,20374482.997493934,13605997.523708452,2267666.2539514084,13605997.523708452
1351,2594,Sun Feb  9 01:55:35 2014,514.4944369792938,1056.0,MANPIPE,NO,No,24,7,VIRT,4,6816,1024,11989,74,27,0,4.2903000000000004e-08,4.706000000000001e-09,5.9062e-08,5.108e-09,23308393.352446213,212494687.63280913,16931360.26548373,195771339.07595927,4.2903000000000004e-08,5.9062e-08,23308393.352446213,16931360.26548373,2418765.7522119614,16931360.26548373
1346,2544,Sun Feb  9 01:37:20 2014,1920.0864720344543,2170.0,MANPIPE,NO,No,24,3,REPL,4,30640,274,60307,73,0,0,,2.8205900000000005e-07,,4.30288e-07,,3545357.5315802717,,2324024.839177481,2.8205900000000005e-07,4.30288e-07,3545357.5315802717,2324024.839177481,2324024.839177481,6972074.517532443
1353,2614,Sun Feb  9 02:02:50 2014,451.66373205184937,1025.0,MANPIPE,NO,No,24,9,VIRT,4,6159,1136,10505,74,31,0,3.3156e-08,5.065000000000001e-09,4.6032e-08,5.498000000000001e-09,30160453.613222342,197433366.23889434,21724018.07438304,181884321.5714805,3.3156e-08,4.6032e-08,30160453.613222342,21724018.07438304,2413779.78604256,21724018.07438304
1354,2624,Sun Feb  9 02:04:20 2014,429.30970287323,1018.0,MANPIPE,NO,No,24,10,VIRT,4,5991,1410,10259,74,32,0,3.123400000000001e-08,5.157e-09,4.4431e-08,5.1090000000000005e-09,32016392.39290516,193911188.67558658,22506808.309513625,195733020.16050106,3.123400000000001e-08,4.4431e-08,32016392.39290516,22506808.309513625,2250680.8309513624,22506808.309513625
1355,2634,Sun Feb  9 02:08:20 2014,400.91790890693665,998.0,MANPIPE,NO,No,24,12,VIRT,4,5452,1635,9106,74,35,0,2.7112e-08,5.4490000000000005e-09,3.6424e-08,5.585e-09,36884036.58896429,183519911.91044226,27454425.65341533,179051029.54341987,2.7112e-08,3.6424e-08,36884036.58896429,27454425.65341533,2287868.8044512775,27454425.65341533
1357,2654,Sun Feb  9 02:11:35 2014,374.1588168144226,987.0,MANPIPE,NO,No,24,16,VIRT,4,5352,1938,8133,74,38,0,2.0576000000000002e-08,6.0180000000000005e-09,2.8519e-08,6.396000000000001e-09,48600311.04199067,166168162.18012628,35064343.069532596,156347717.32332706,2.0576000000000002e-08,2.8519e-08,48600311.04199067,35064343.069532596,2191521.441845787,35064343.069532596
1356,2644,Sun Feb  9 02:10:35 2014,418.1880021095276,998.0,MANPIPE,NO,No,24,14,VIRT,4,5372,1972,8908,74,36,0,2.373e-08,5.726e-09,3.3142000000000007e-08,5.138e-09,42140750.10535187,174641983.93293747,30173194.134331055,194628260.0233554,2.373e-08,3.3142000000000007e-08,42140750.10535187,30173194.134331055,2155228.1524522183,30173194.134331055
1358,2664,Sun Feb  9 02:13:50 2014,410.92230701446533,998.0,MANPIPE,NO,No,24,20,VIRT,4,5510,2760,8013,74,39,0,1.6507000000000003e-08,6.559e-09,2.6303000000000004e-08,7.243000000000001e-09,60580359.84733748,152462265.58926666,38018476.97981218,138064337.98149937,1.6507000000000003e-08,2.6303000000000004e-08,60580359.84733748,38018476.97981218,1900923.8489906092,38018476.97981218
1359,2674,Sun Feb  9 02:17:22 2014,430.7771370410919,997.0,MANPIPE,NO,No,24,24,VIRT,4,5521,3279,7756,74,40,0,1.5174e-08,7.114e-09,2.0055e-08,6.0039999999999995e-09,65902201.133517854,140567894.29294348,49862877.08800798,166555629.58027983,1.5174e-08,2.0055e-08,65902201.133517854,49862877.08800798,2077619.878666999,49862877.08800798
1360,2684,Sun Feb  9 02:18:05 2014,392.3198301792145,991.0,MANPIPE,NO,No,24,28,VIRT,4,5539,3690,7686,74,41,0,1.1976000000000001e-08,7.409e-09,2.0309000000000003e-08,6.135e-09,83500334.001336,134970981.2390336,49239253.532916434,162999185.004075,1.1976000000000001e-08,2.0309000000000003e-08,83500334.001336,49239253.532916434,1758544.7690327298,49239253.532916434
1361,2694,Sun Feb  9 02:18:20 2014,415.00054717063904,997.0,MANPIPE,NO,No,24,32,VIRT,4,5800,4022,7483,74,42,0,1.2492000000000002e-08,6.002e-09,1.7896000000000004e-08,7.146000000000001e-09,80051232.78898494,166611129.62345886,55878408.58292355,139938427.09207946,1.2492000000000002e-08,1.7896000000000004e-08,80051232.78898494,55878408.58292355,1746200.2682163608,55878408.58292355
1362,2704,Sun Feb  9 02:24:05 2014,407.45828914642334,995.0,MANPIPE,NO,No,24,36,VIRT,4,6590,4426,7706,74,42,0,1.1671e-08,6.354e-09,1.759e-08,8.205000000000001e-09,85682460.80027418,157381177.21120554,56850483.22910745,121876904.32663009,1.1671e-08,1.759e-08,85682460.80027418,56850483.22910745,1579180.089697429,56850483.22910745
1363,2714,Sun Feb  9 02:25:20 2014,419.40984201431274,993.0,MANPIPE,NO,No,24,40,VIRT,4,6665,4570,7518,74,43,0,1.0553000000000002e-08,6.2930000000000005e-09,1.5257000000000002e-08,8.144e-09,94759783.94769259,158906721.7543302,65543684.86596315,122789783.88998036,1.0553000000000002e-08,1.5257000000000002e-08,94759783.94769259,65543684.86596315,1638592.1216490788,65543684.86596315
1367,25,Sun Feb  9 02:32:51 2014,106.90101408958435,818.0,MANPIPE,NO,Auto,2,1,VIRT,5,156,161,133,58,1,0,7.719000000000001e-09,3.2280000000000004e-09,9.589e-09,2.5370000000000002e-09,129550459.90413263,309789343.2465923,104286161.22640525,394166338.1947181,7.719000000000001e-09,9.589e-09,129550459.90413263,104286161.22640525,104286161.22640525,104286161.22640525
1348,2564,Sun Feb  9 01:41:05 2014,3249.6495430469513,2677.0,MANPIPE,NO,No,24,4,REPL,4,40756,341,80413,73,0,0,,2.8205900000000005e-07,,3.90053e-07,,3545357.5315802717,,2563754.156486426,2.8205900000000005e-07,3.90053e-07,3545357.5315802717,2563754.156486426,2563754.156486426,10255016.625945704
1368,35,Sun Feb  9 02:34:50 2014,112.7965099811554,817.0,MANPIPE,NO,Auto,2,1,REPL,5,121,128,86,57,1,0,,7.756e-09,,1.3073e-08,,128932439.40175349,,76493536.29618298,7.756e-09,1.3073e-08,128932439.40175349,76493536.29618298,76493536.29618298,76493536.29618298
1369,45,Sun Feb  9 02:34:50 2014,117.03416991233826,827.0,MANPIPE,NO,Auto,2,2,VIRT,5,258,255,145,74,1,0,6.453000000000001e-09,3.996e-09,8.991000000000001e-09,4.213e-09,154966682.16333488,250250250.25025025,111222333.44455566,237360550.67647755,6.453000000000001e-09,8.991000000000001e-09,154966682.16333488,111222333.44455566,55611166.72227783,111222333.44455566
1370,55,Sun Feb  9 02:35:20 2014,123.54917883872986,828.0,MANPIPE,NO,Auto,2,2,REPL,5,256,244,161,73,2,0,,7.756e-09,,1.4112000000000001e-08,,128932439.40175349,,70861678.00453514,7.756e-09,1.4112000000000001e-08,128932439.40175349,70861678.00453514,70861678.00453514,141723356.00907028
1364,2724,Sun Feb  9 02:31:05 2014,461.2214550971985,1002.0,MANPIPE,NO,No,24,44,VIRT,4,7148,4922,7759,74,43,0,9.798000000000001e-09,6.349e-09,1.4417000000000001e-08,8.649e-09,102061645.23372115,157505118.9163648,69362558.0911424,115620302.92519367,9.798000000000001e-09,1.4417000000000001e-08,102061645.23372115,69362558.0911424,1576421.774798691,69362558.0911424
1371,65,Sun Feb  9 02:36:50 2014,122.28288221359253,825.0,MANPIPE,NO,Auto,2,3,VIRT,5,564,539,452,74,1,0,3.4100000000000004e-09,3.0019999999999998e-09,6.0290000000000006e-09,3.618e-09,293255131.96480936,333111259.16055965,165864985.90147617,276395798.7838585,3.4100000000000004e-09,6.0290000000000006e-09,293255131.96480936,165864985.90147617,55288328.63382539,165864985.90147617
1372,75,Sun Feb  9 02:37:35 2014,123.5499792098999,826.0,MANPIPE,NO,Auto,2,3,REPL,5,459,452,498,73,3,0,,7.768e-09,,1.4775000000000002e-08,,128733264.67559217,,67681895.0930626,7.768e-09,1.4775000000000002e-08,128733264.67559217,67681895.0930626,67681895.0930626,203045685.2791878
1373,85,Sun Feb  9 02:38:06 2014,119.64581084251404,822.0,MANPIPE,NO,Auto,3,1,VIRT,5,155,177,163,58,4,0,1.9093e-08,3.2280000000000004e-09,2.4860000000000002e-08,2.22e-09,52375216.047766194,309789343.2465923,40225261.46419951,450450450.4504504,1.9093e-08,2.4860000000000002e-08,52375216.047766194,40225261.46419951,40225261.46419951,40225261.46419951
1374,95,Sun Feb  9 02:38:50 2014,115.52640390396118,821.0,MANPIPE,NO,Auto,3,1,REPL,5,150,141,104,57,4,0,,1.913e-08,,2.1717e-08,,52273915.316257186,,46046875.71948244,1.913e-08,2.1717e-08,52273915.316257186,46046875.71948244,46046875.71948244,46046875.71948244
1375,105,Sun Feb  9 02:39:05 2014,118.67521810531616,829.0,MANPIPE,NO,Auto,3,2,VIRT,5,270,272,164,74,4,0,1.0483000000000002e-08,4.0170000000000005e-09,1.2983000000000001e-08,3.2370000000000003e-09,95392540.30334826,248941996.51481202,77023800.35430947,308928019.77139324,1.0483000000000002e-08,1.2983000000000001e-08,95392540.30334826,77023800.35430947,38511900.177154735,77023800.35430947
1376,115,Sun Feb  9 02:39:50 2014,128.2352831363678,824.0,MANPIPE,NO,Auto,3,2,REPL,5,262,269,197,73,8,0,,1.913e-08,,2.6215e-08,,52273915.316257186,,38146099.56131986,1.913e-08,2.6215e-08,52273915.316257186,38146099.56131986,38146099.56131986,76292199.12263972
1377,125,Sun Feb  9 02:40:20 2014,122.13849401473999,825.0,MANPIPE,NO,Auto,3,3,VIRT,5,385,467,304,74,4,0,8.814e-09,4.202e-09,8.946999999999999e-09,2.9990000000000005e-09,113455865.66825505,237981913.3745835,111769308.14798258,333444481.4938312,8.814e-09,8.946999999999999e-09,113455865.66825505,111769308.14798258,37256436.04932753,111769308.14798258
1379,145,Sun Feb  9 02:41:05 2014,120.9877359867096,829.0,MANPIPE,NO,Auto,3,4,VIRT,5,438,433,304,74,4,0,7.09e-09,4.0010000000000006e-09,9.239000000000001e-09,4.692000000000001e-09,141043723.55430183,249937515.6210947,108236822.16690117,213128729.75277063,7.09e-09,9.239000000000001e-09,141043723.55430183,108236822.16690117,27059205.541725293,108236822.16690117
1378,135,Sun Feb  9 02:40:50 2014,136.40356993675232,839.0,MANPIPE,NO,Auto,3,3,REPL,5,526,497,590,73,12,0,,1.9143e-08,,2.7411000000000003e-08,,52238416.1312229,,36481704.42523074,1.9143e-08,2.7411000000000003e-08,52238416.1312229,36481704.42523074,36481704.42523074,109445113.27569222
1380,155,Sun Feb  9 02:42:06 2014,147.27773094177246,839.0,MANPIPE,NO,Auto,3,4,REPL,5,717,628,785,73,16,0,,1.9143e-08,,2.6894e-08,,52238416.1312229,,37183014.79883989,1.9143e-08,2.6894e-08,52238416.1312229,37183014.79883989,37183014.79883989,148732059.19535956
1381,165,Sun Feb  9 02:42:36 2014,139.93652510643005,831.0,MANPIPE,NO,Auto,3,5,VIRT,5,603,566,375,74,4,0,5.026e-09,4.042e-09,8.191000000000002e-09,5.243000000000001e-09,198965380.02387586,247402276.10094014,122085215.48040529,190730497.80659923,5.026e-09,8.191000000000002e-09,198965380.02387586,122085215.48040529,24417043.096081056,122085215.48040529
1382,175,Sun Feb  9 02:43:20 2014,151.7596151828766,849.0,MANPIPE,NO,Auto,3,5,REPL,5,883,780,972,73,20,0,,1.9143e-08,,2.4927000000000002e-08,,52238416.1312229,,40117142.05480001,1.9143e-08,2.4927000000000002e-08,52238416.1312229,40117142.05480001,40117142.05480001,200585710.27400005
1383,185,Sun Feb  9 02:44:05 2014,122.53833818435669,829.0,MANPIPE,NO,Auto,4,1,VIRT,5,194,177,179,58,7,0,2.674e-08,3.2280000000000004e-09,3.3115e-08,3.085e-09,37397157.81600598,309789343.2465923,30197795.56092405,324149108.5899514,2.674e-08,3.3115e-08,37397157.81600598,30197795.56092405,30197795.56092405,30197795.56092405
1384,195,Sun Feb  9 02:44:35 2014,117.05971097946167,822.0,MANPIPE,NO,Auto,4,1,REPL,5,146,141,120,57,7,0,,2.6777000000000002e-08,,3.0755e-08,,37345483.063823424,,32515038.20516989,2.6777000000000002e-08,3.0755e-08,37345483.063823424,32515038.20516989,32515038.20516989,32515038.20516989
1385,205,Sun Feb  9 02:46:05 2014,129.11865997314453,830.0,MANPIPE,NO,Auto,4,2,VIRT,5,295,272,204,74,7,0,1.4405e-08,3.969e-09,1.7566e-08,3.276e-09,69420340.15966678,251952632.90501386,56928156.66628715,305250305.25030524,1.4405e-08,1.7566e-08,69420340.15966678,56928156.66628715,28464078.333143573,56928156.66628715
1386,215,Sun Feb  9 02:46:20 2014,131.1976408958435,827.0,MANPIPE,NO,Auto,4,2,REPL,5,291,269,229,73,14,0,,2.6777000000000002e-08,,3.4866e-08,,37345483.063823424,,28681236.73492801,2.6777000000000002e-08,3.4866e-08,37345483.063823424,28681236.73492801,28681236.73492801,57362473.46985602
1387,225,Sun Feb  9 02:46:35 2014,123.02495098114014,827.0,MANPIPE,NO,Auto,4,3,VIRT,5,396,468,318,74,7,0,1.0948000000000001e-08,4.202e-09,1.2792000000000001e-08,3.269e-09,91340884.17975885,237981913.3745835,78173858.66166353,305903946.1609055,1.0948000000000001e-08,1.2792000000000001e-08,91340884.17975885,78173858.66166353,26057952.887221176,78173858.66166353
1388,235,Sun Feb  9 02:47:50 2014,139.18315601348877,836.0,MANPIPE,NO,Auto,4,3,REPL,5,567,497,636,73,21,0,,2.679e-08,,3.4528e-08,,37327360.95558044,,28962001.853568114,2.679e-08,3.4528e-08,37327360.95558044,28962001.853568114,28962001.853568114,86886005.56070435
1389,245,Sun Feb  9 02:48:22 2014,137.84186506271362,829.0,MANPIPE,NO,Auto,4,4,VIRT,5,500,572,373,74,7,0,8.882e-09,4.2950000000000006e-09,1.2507e-08,3.339e-09,112587255.1227201,232828870.7799767,79955225.07395858,299490865.52860135,8.882e-09,1.2507e-08,112587255.1227201,79955225.07395858,19988806.268489644,79955225.07395858
1391,265,Sun Feb  9 02:48:50 2014,130.23235988616943,832.0,MANPIPE,NO,Auto,4,5,VIRT,5,536,564,389,74,7,0,7.818000000000001e-09,4.558e-09,1.2531000000000001e-08,3.546e-09,127909951.39421846,219394471.25932425,79802090.81477934,282007896.2210942,7.818000000000001e-09,1.2531000000000001e-08,127909951.39421846,79802090.81477934,15960418.162955869,79802090.81477934
1390,255,Sun Feb  9 02:48:35 2014,160.11787486076355,849.0,MANPIPE,NO,Auto,4,4,REPL,5,705,628,850,73,28,0,,2.679e-08,,3.721e-08,,37327360.95558044,,26874496.103198066,2.679e-08,3.721e-08,37327360.95558044,26874496.103198066,26874496.103198066,107497984.41279227
1392,275,Sun Feb  9 02:50:20 2014,171.72887706756592,851.0,MANPIPE,NO,Auto,4,5,REPL,5,908,780,1052,73,35,0,,2.679e-08,,3.3898000000000004e-08,,37327360.95558044,,29500265.502389517,2.679e-08,3.3898000000000004e-08,37327360.95558044,29500265.502389517,29500265.502389517,147501327.51194757
1393,285,Sun Feb  9 02:50:50 2014,143.52633094787598,833.0,MANPIPE,NO,Auto,4,6,VIRT,5,584,658,458,74,7,0,7.582e-09,4.3570000000000006e-09,1.3032e-08,3.899e-09,131891321.55104195,229515721.82694513,76734192.7562922,256476019.4921775,7.582e-09,1.3032e-08,131891321.55104195,76734192.7562922,12789032.126048699,76734192.7562922
1395,305,Sun Feb  9 02:51:20 2014,135.07474780082703,835.0,MANPIPE,NO,Auto,4,7,VIRT,5,737,790,506,74,7,0,5.094000000000001e-09,4.628e-09,8.459e-09,4.649e-09,196309383.5885355,216076058.77268797,118217283.36682823,215100021.51000217,5.094000000000001e-09,8.459e-09,196309383.5885355,118217283.36682823,16888183.33811832,118217283.36682823
1394,295,Sun Feb  9 02:51:05 2014,168.54379796981812,862.0,MANPIPE,NO,Auto,4,6,REPL,5,1046,859,1243,73,42,0,,2.679e-08,,3.5523000000000006e-08,,37327360.95558044,,28150775.553866506,2.679e-08,3.5523000000000006e-08,37327360.95558044,28150775.553866506,28150775.553866506,168904653.32319903
1397,325,Sun Feb  9 02:53:20 2014,152.6162028312683,828.0,MANPIPE,NO,Auto,8,1,VIRT,5,250,199,258,58,19,0,5.7211e-08,3.3060000000000004e-09,6.5695e-08,2.881e-09,17479156.106343184,302480338.7779794,15221858.58893371,347101700.79833394,5.7211e-08,6.5695e-08,17479156.106343184,15221858.58893371,15221858.58893371,15221858.58893371
1398,335,Sun Feb  9 02:53:50 2014,143.0907530784607,827.0,MANPIPE,NO,Auto,8,1,REPL,5,188,141,180,57,19,0,,5.7248000000000004e-08,,6.5244e-08,,17467859.1391839,,15327079.88474036,5.7248000000000004e-08,6.5244e-08,17467859.1391839,15327079.88474036,15327079.88474036,15327079.88474036
1399,345,Sun Feb  9 02:54:05 2014,147.13645195960999,828.0,MANPIPE,NO,Auto,8,2,VIRT,5,278,240,255,74,19,0,3.0008e-08,3.969e-09,3.6655000000000006e-08,3.5040000000000003e-09,33324446.814182885,251952632.90501386,27281407.72063838,285388127.85388124,3.0008e-08,3.6655000000000006e-08,33324446.814182885,27281407.72063838,13640703.86031919,27281407.72063838
1396,315,Sun Feb  9 02:53:20 2014,186.27691197395325,864.0,MANPIPE,NO,Auto,4,7,REPL,5,1269,1004,1441,73,49,0,,2.679e-08,,3.2991e-08,,37327360.95558044,,30311297.020399503,2.679e-08,3.2991e-08,37327360.95558044,30311297.020399503,30311297.020399503,212179079.14279652
1400,355,Sun Feb  9 02:56:05 2014,163.1637191772461,838.0,MANPIPE,NO,Auto,8,2,REPL,5,388,269,349,73,38,0,,5.7248000000000004e-08,,6.9113e-08,,17467859.1391839,,14469057.919638852,5.7248000000000004e-08,6.9113e-08,17467859.1391839,14469057.919638852,14469057.919638852,28938115.839277703
1401,365,Sun Feb  9 02:56:21 2014,156.86511898040771,832.0,MANPIPE,NO,Auto,8,3,VIRT,5,357,371,335,74,19,0,2.0259000000000003e-08,4.154e-09,2.3233000000000004e-08,3.5390000000000003e-09,49360777.92586011,240731824.74723157,43042224.42215813,282565696.5244419,2.0259000000000003e-08,2.3233000000000004e-08,49360777.92586011,43042224.42215813,14347408.140719377,43042224.42215813
1402,375,Sun Feb  9 02:56:35 2014,174.5796639919281,861.0,MANPIPE,NO,Auto,8,3,REPL,5,691,497,818,73,57,0,,5.7261000000000006e-08,,7.001900000000001e-08,,17463893.40039468,,14281837.786886415,5.7261000000000006e-08,7.001900000000001e-08,17463893.40039468,14281837.786886415,14281837.786886415,42845513.36065924
1403,385,Sun Feb  9 02:56:50 2014,157.25589299201965,841.0,MANPIPE,NO,Auto,8,4,VIRT,5,642,573,494,74,19,0,1.6462000000000002e-08,4.247e-09,1.9804e-08,3.5910000000000005e-09,60745960.39363381,235460324.9352484,50494849.52534842,278473962.68448895,1.6462000000000002e-08,1.9804e-08,60745960.39363381,50494849.52534842,12623712.381337104,50494849.52534842
1405,405,Sun Feb  9 02:59:05 2014,160.02955102920532,839.0,MANPIPE,NO,Auto,8,5,VIRT,5,719,731,586,74,19,0,1.5353000000000002e-08,4.558e-09,1.9520000000000002e-08,3.755e-09,65133850.06187715,219394471.25932425,51229508.19672131,266311584.55392808,1.5353000000000002e-08,1.9520000000000002e-08,65133850.06187715,51229508.19672131,10245901.639344262,51229508.19672131
1404,395,Sun Feb  9 02:58:35 2014,202.91325306892395,872.0,MANPIPE,NO,Auto,8,4,REPL,5,907,628,1090,73,76,0,,5.7261000000000006e-08,,7.103400000000001e-08,,17463893.40039468,,14077765.577047609,5.7261000000000006e-08,7.103400000000001e-08,17463893.40039468,14077765.577047609,14077765.577047609,56311062.308190435
1406,415,Sun Feb  9 02:59:36 2014,152.88139581680298,840.0,MANPIPE,NO,Auto,8,6,VIRT,5,803,829,628,74,19,0,1.2661e-08,4.65e-09,1.6801e-08,3.554e-09,78982702.78808941,215053763.4408602,59520266.650794595,281373100.73157007,1.2661e-08,1.6801e-08,78982702.78808941,59520266.650794595,9920044.441799099,59520266.650794595
1407,425,Sun Feb  9 03:01:50 2014,171.39812803268433,848.0,MANPIPE,NO,Auto,8,7,VIRT,5,842,989,680,74,19,0,1.1276000000000001e-08,4.7450000000000005e-09,1.5774e-08,3.459e-09,88683930.4717985,210748155.9536354,63395460.88500064,289100896.2127783,1.1276000000000001e-08,1.5774e-08,88683930.4717985,63395460.88500064,9056494.41214295,63395460.88500064
